q_id,q_author,q_oid,q_creationDate,q_ClosedDate,q_aaId,q_answerCount,Tags,q_viewCount,aa_creationDate,aa_id,aa_score,aa_author,aa_oid
"43777678","","7961848","2017-05-04 08:29:42","","43781142","2","<regex><logging><dns>","1380","2017-05-04 11:05:58","43781142","1","","3832970"
"43768522","","222676","2017-05-03 19:33:07","","43771122","2","<java><spring><logging><log4j2><rollingfileappender>","16251","2017-05-03 22:39:19","43771122","9","","7642767"
"43762418","","7434451","2017-05-03 14:08:08","","43763126","1","<windows><powershell><csv><logging>","60","2017-05-03 14:37:10","43763126","0","","2796058"
"43761087","","2544747","2017-05-03 13:11:00","","43790675","3","<c#><web-services><logging>","719","2017-05-04 18:50:36","43790675","0","","2544747"
"43756548","","351025","2017-05-03 09:45:10","","43973290","1","<oracle><logging><configuration><npoco>","180","2017-05-15 07:03:21","43973290","1","","1280767"
"43738777","","1592149","2017-05-02 13:09:44","","43761463","1","<java><logging><log4j>","3987","2017-05-03 13:27:39","43761463","2","","6475173"
"43736275","","3843853","2017-05-02 11:03:44","","43736614","1","<logging><casperjs>","234","2017-05-02 11:21:35","43736614","1","","1123012"
"43734971","","4175247","2017-05-02 09:56:29","","43735155","2","<c++><logging><boost>","1414","2017-05-02 10:05:12","43735155","2","","468725"
"43734709","","2695298","2017-05-02 09:43:00","","43740093","1","<logging><log4j><soapui>","2576","2017-05-02 14:12:18","43740093","1","","1702943"
"43734240","","1325978","2017-05-02 09:16:53","","43757387","2","<azure><logging><docker><docker-swarm>","373","2017-05-03 10:23:16","43757387","1","","6851908"
"43726902","","1500186","2017-05-01 21:36:08","","43731412","1","<java><logging><jersey><jersey-2.0><jersey-client>","4731","2017-05-02 06:25:23","43731412","5","","7152019"
"43724650","","4175247","2017-05-01 18:48:11","","43725238","1","<c++><logging><boost><cmake>","404","2017-05-01 19:30:09","43725238","2","","4184884"
"43724487","","6743645","2017-05-01 18:38:44","","43724588","1","<logging><intellij-idea>","518","2017-05-01 18:44:34","43724588","0","","104891"
"43715675","","7518910","2017-05-01 07:23:30","","43717415","2","<python><python-3.x><logging><file-io>","9241","2017-05-01 10:07:19","43717415","3","","5014455"
"43712606","","6802309","2017-04-30 23:59:57","","43713269","2","<regex><logging><replace><sublimetext><brute-force>","29404","2017-05-01 01:52:52","43713269","35","","797495"
"43700095","","1198291","2017-04-29 20:17:27","","43700193","1","<ruby-on-rails><logging><ruby-on-rails-5>","516","2017-04-29 20:32:26","43700193","1","","2057388"
"43699930","","1211550","2017-04-29 19:56:44","","51417967","2","<logging><kubernetes><google-cloud-endpoints><google-kubernetes-engine><stackdriver>","648","2018-07-19 08:34:41","51417967","2","","3848421"
"43691666","","7939412","2017-04-29 04:05:48","","43691847","2","<bash><shell><logging><filtering><uniq>","1281","2017-04-29 04:41:09","43691847","1","","205874"
"43689111","","1099123","2017-04-28 21:26:02","","43767518","1","<logging><apache-kafka><segments>","1085","2017-05-03 18:28:08","43767518","0","","1099123"
"43687989","","6237241","2017-04-28 19:55:09","","43688279","1","<linux><bash><shell><logging>","1331","2017-04-28 20:17:20","43688279","2","","4320738"
"43680174","","3571","2017-04-28 12:22:41","","66525886","5","<c#><unit-testing><logging><entity-framework-core><xunit>","71160","2021-03-08 07:38:43","66525886","19","","7313094"
"43672138","","2710227","2017-04-28 04:46:41","","43672158","1","<apache><logging><ram><nano>","139","2017-04-28 04:48:29","43672158","1","","841108"
"43667155","","674039","2017-04-27 20:15:46","","45379365","2","<python><python-3.x><datetime><logging><timezone>","3346","2017-07-28 17:35:46","45379365","8","","2291710"
"43663013","","835629","2017-04-27 16:16:11","","43663253","2","<logging><docker>","36028","2017-04-27 16:26:59","43663253","32","","7925197"
"43659689","","6187977","2017-04-27 13:44:10","","43688298","1","<logging><notifications><monitoring><zabbix><email-notifications>","264","2017-04-28 20:19:05","43688298","0","","4175515"
"43657172","","853791","2017-04-27 12:00:23","","60671491","2","<c++><logging><poco-libraries>","725","2020-03-13 13:35:57","60671491","1","","2894590"
"43647660","","5821880","2017-04-27 02:30:03","","43647703","1","<python><logging>","34","2017-04-27 02:35:08","43647703","0","","6760995"
"43642718","user7055375","","2017-04-26 19:14:50","","43642768","1","<ruby-on-rails><ruby><logging><console>","188","2017-04-26 19:18:23","43642768","3","","1772830"
"43641891","","7927273","2017-04-26 18:27:40","","43641963","1","<linux><bash><shell><logging>","187","2017-04-26 18:31:37","43641963","0","","7879976"
"43641073","","7715397","2017-04-26 17:40:10","","43641322","1","<grails><logging><log4j><config>","982","2017-04-26 17:55:33","43641322","0","","3685134"
"43636721","","654480","2017-04-26 14:13:51","","43636909","1","<php><logging><http-status-code-403><fputs>","53","2017-04-26 14:21:04","43636909","2","","1867224"
"43629762","","7683711","2017-04-26 09:09:49","","43788260","1","<networking><logging><docker><elastic-stack><docker-swarm>","1613","2017-05-04 16:26:25","43788260","3","","7683711"
"43627625","","1626977","2017-04-26 07:27:09","","43632479","1","<logging><robotframework><logfile><log-level>","1946","2017-04-26 11:08:53","43632479","3","","7432"
"43626491","","3985482","2017-04-26 06:23:46","","43626629","1","<java><logging><slf4j>","118","2017-04-26 06:31:45","43626629","3","","270371"
"43625915","","7607671","2017-04-26 05:42:11","","45046132","1","<javascript><logging><nlog><elmah>","845","2017-07-11 23:45:04","45046132","0","","7607671"
"43624535","","4605629","2017-04-26 03:33:04","","43625843","1","<python><python-3.x><logging>","2191","2017-04-26 05:36:45","43625843","1","","301749"
"43619882","","4421726","2017-04-25 19:57:58","","43620012","1","<android><android-studio><logging>","184","2017-04-25 20:05:29","43620012","2","","115145"
"43619093","","3059024","2017-04-25 19:13:55","","43629974","1","<python><logging>","56","2017-04-26 09:19:34","43629974","0","","3059024"
"43616309","","4193360","2017-04-25 16:33:29","","43616487","1","<python><logging><formatting>","551","2017-04-25 16:42:48","43616487","-1","","6582873"
"43616299","","1540560","2017-04-25 16:32:55","","43616413","2","<logging><intellij-idea><console>","8725","2017-04-25 16:38:43","43616413","32","","104891"
"43614547","","1188441","2017-04-25 15:09:47","","43663777","1","<java><logging><wildfly>","321","2017-04-27 16:55:21","43663777","2","","152794"
"43614429","","7886373","2017-04-25 15:04:43","","43614631","1","<powershell><logging><comparison>","224","2017-04-25 15:13:38","43614631","1","","2796058"
"43602478","","724902","2017-04-25 05:40:07","","43748637","2","<c#><logging><session-variables><bots><botframework>","606","2017-05-02 23:12:09","43748637","0","","86646"
"43600992","","933040","2017-04-25 03:17:23","","53449418","1","<apache-spark><logging>","1336","2018-11-23 15:35:20","53449418","4","","8485162"
"43599378","","5843840","2017-04-24 23:50:31","","43605810","1","<logging><crystal-lang>","351","2017-04-25 08:48:06","43605810","3","","2035962"
"43595995","","2889970","2017-04-24 19:11:27","","43597156","1","<python><qt><logging><pyqt><pyside>","2046","2017-04-24 20:27:31","43597156","3","","1005419"
"43593088","","5119823","2017-04-24 16:14:45","","43593271","1","<ios><firebase><logging><swift3><firebase-analytics>","1897","2017-04-24 16:24:53","43593271","1","","5526783"
"43591990","","3798964","2017-04-24 15:23:44","","43742638","2","<python><python-3.x><logging>","2689","2017-05-02 16:12:54","43742638","4","","4165324"
"43591781","user7780504","","2017-04-24 15:12:37","","43593309","1","<java><selenium><logging>","2069","2017-04-24 16:26:48","43593309","3","","604131"
"43591103","","3965471","2017-04-24 14:41:35","","43592090","1","<java><logging>","1605","2017-04-24 15:28:02","43592090","1","","76237"
"43590946","","6321861","2017-04-24 14:34:45","","43591181","2","<python><logging>","282","2017-04-24 14:44:46","43591181","3","","7220776"
"43587652","","2304170","2017-04-24 12:06:08","","43689497","1","<powershell><events><logging>","3293","2017-04-28 22:02:08","43689497","6","","4351860"
"43579158","","4974526","2017-04-24 03:04:43","","43580954","1","<c#><azure><logging><mobile><service>","99","2017-04-24 06:14:50","43580954","0","","7597097"
"43575799","","6042129","2017-04-23 19:53:36","","69216200","2","<google-cloud-platform><google-compute-engine><gcloud><audit-logging>","404","2021-09-16 23:26:25","69216200","0","","5963316"
"43570510","","2358200","2017-04-23 11:22:19","","43570930","1","<c#><.net><wpf><logging><data-binding>","149","2017-04-23 12:06:03","43570930","1","","815938"
"43569394","","820947","2017-04-23 09:23:26","","43770338","1","<java><logging><log4j2>","5969","2017-05-03 21:31:34","43770338","7","","3284624"
"43562687","","105678","2017-04-22 17:59:26","","43565029","2","<logging><docker><docker-compose><stdout>","2622","2017-04-22 21:50:37","43565029","-2","","105678"
"43562079","","4871676","2017-04-22 17:05:13","2017-04-24 21:21:57","43562156","1","<java><logging>","47","2017-04-22 17:12:18","43562156","1","","7756856"
"43558829","","6387180","2017-04-22 11:47:25","","43560166","1","<python><logging><python-multithreading>","3392","2017-04-22 14:05:47","43560166","3","","3135417"
"43555977","","2815006","2017-04-22 06:22:23","","43559383","2","<java><logging><filter><java-8><java-stream>","14280","2017-04-22 12:45:00","43559383","11","","2683146"
"43555142","","7750367","2017-04-22 04:12:43","","43555190","1","<java><logging><netbeans>","1685","2017-04-22 04:20:33","43555190","0","","4039840"
"43551431","","7890909","2017-04-21 20:23:27","","43551609","1","<git><logging><message><git-clone>","53","2017-04-21 20:35:59","43551609","2","","5129424"
"43541482","","3482793","2017-04-21 11:23:10","","43544480","2","<java><java.util.logging>","1693","2017-04-21 13:49:53","43544480","2","","2428802"
"43539160","","5856562","2017-04-21 09:36:27","","48494076","2","<node.js><logging><google-cloud-logging>","1099","2018-01-29 03:44:24","48494076","4","","1029739"
"43525186","","4373948","2017-04-20 16:37:41","","43525417","1","<spring><logging><logback>","19947","2017-04-20 16:49:17","43525417","30","","6171211"
"43524187","","5463416","2017-04-20 15:43:44","","43526950","1","<nginx><logging><varnish><probe>","372","2017-04-20 18:14:48","43526950","1","","285069"
"43505488","","6374720","2017-04-19 20:29:05","","43506707","1","<linux><logging><logrotate>","93","2017-04-19 21:51:56","43506707","0","","7411990"
"43500983","","1525682","2017-04-19 16:14:12","","44482038","1","<python><python-3.x><logging><aiohttp>","1176","2017-06-11 08:53:39","44482038","5","","5121728"
"43500362","","7890766","2017-04-19 15:43:22","","43515842","1","<python><google-kubernetes-engine><stackdriver><google-cloud-logging>","262","2017-04-20 09:42:23","43515842","0","","7890766"
"43498982","","4002012","2017-04-19 14:42:39","2017-04-24 10:51:30","43583807","1","<python><logging><error-handling><exception><sys>","1176","2017-04-24 09:00:59","43583807","4","","1104488"
"43495002","","7683711","2017-04-19 11:52:39","","43523180","1","<logging><docker><elastic-stack>","406","2017-04-20 15:00:56","43523180","1","","7683711"
"43494404","","4952106","2017-04-19 11:25:40","","43495710","2","<git><logging><branch>","98","2017-04-19 12:24:58","43495710","0","","1755598"
"43491145","","3166171","2017-04-19 09:05:29","","43506181","1","<c#><logging><json.net><serilog>","2186","2017-04-19 21:13:44","43506181","1","","138206"
"43485413","","722393","2017-04-19 02:42:36","","43505267","2","<logging><nlog>","128","2017-04-19 20:14:14","43505267","2","","201303"
"43483677","","761999","2017-04-18 23:10:28","","43483678","1","<.net><logging><enterprise-library>","282","2017-04-18 23:10:28","43483678","0","","761999"
"43481394","","2203974","2017-04-18 20:14:22","","43481440","4","<javascript><logging>","771","2017-04-18 20:17:00","43481440","5","","913124"
"43475311","","7884523","2017-04-18 14:43:36","","43522400","1","<logging>","1686","2017-04-20 14:29:35","43522400","0","","7884523"
"43469832","","1436763","2017-04-18 10:35:48","","43503778","1","<playframework><java.util.logging>","483","2017-04-19 18:45:55","43503778","0","","1436763"
"43454991","","6459548","2017-04-17 16:03:12","","43455084","1","<node.js><logging><mean-stack><winston>","1046","2017-04-17 16:08:50","43455084","2","","2980607"
"43428256","","285336","2017-04-15 16:08:59","","43428411","2","<c#><logging><architecture><solid-principles><single-responsibility-principle>","307","2017-04-15 16:24:30","43428411","3","","2793451"
"43426022","","5057736","2017-04-15 12:24:54","","43560087","1","<java><logging><osgi><hsqldb><pax>","46","2017-04-22 13:56:11","43560087","1","","471070"
"43419684","","5203849","2017-04-14 21:48:50","","43427618","1","<java><logging><configuration><log4j><log4j2>","2048","2017-04-15 15:06:13","43427618","5","","1446916"
"43417228","","6839819","2017-04-14 18:33:12","","43417439","1","<java><logging><log4j>","598","2017-04-14 18:48:34","43417439","1","","5213150"
"43410966","","7867150","2017-04-14 11:50:24","","43427291","1","<bash><logging><ssh><lsof>","95","2017-04-15 14:34:20","43427291","0","","3210567"
"43410414","","5046547","2017-04-14 11:13:52","","43417222","1","<java><logging><log4j><wildfly><slf4j>","768","2017-04-14 18:32:57","43417222","0","","4393565"
"43410373","","2922795","2017-04-14 11:11:03","","43707605","2","<asp.net-core><azure-application-insights><asp.net-core-logging>","5496","2017-04-30 14:40:56","43707605","10","","2922795"
"43404599","","4851565","2017-04-14 03:03:01","","43405059","1","<java><logging><jersey><dropwizard>","427","2017-04-14 04:08:00","43405059","3","","7152019"
"43404400","","6310999","2017-04-14 02:28:53","","43405724","1","<ios><swift><logging>","70","2017-04-14 05:32:49","43405724","0","","5470974"
"43400196","","1848671","2017-04-13 19:23:17","","43400434","1","<java><logging><log4j2>","1182","2017-04-13 19:38:32","43400434","3","","270371"
"43397836","","7697383","2017-04-13 16:55:09","","43397922","1","<php><html><logging><authentication>","48","2017-04-13 17:01:15","43397922","-1","","7859726"
"43397027","","4848009","2017-04-13 16:07:51","","43561843","1","<php><logging><font-awesome><dompdf>","2961","2017-04-22 16:44:37","43561843","4","","264628"
"43395041","","5682933","2017-04-13 14:31:46","","43499287","1","<logging><kubernetes><fluentd>","422","2017-04-19 14:55:38","43499287","1","","4767492"
"43387622","","1342006","2017-04-13 08:51:30","","43390308","1","<logging><filter><wildfly>","609","2017-04-13 10:52:31","43390308","0","","1342006"
"43387219","","2071938","2017-04-13 08:31:06","","43389110","1","<java><logging><log4j2>","1741","2017-04-13 09:57:17","43389110","2","","4558565"
"43385537","","7860367","2017-04-13 06:59:04","","43385716","2","<javascript><html><css><ajax><logging>","437","2017-04-13 07:08:56","43385716","1","","157247"
"43376043","","6736902","2017-04-12 17:30:46","","43376337","1","<python><logging><serial-port><export-to-csv><pyserial>","17774","2017-04-12 17:48:08","43376337","2","","6048114"
"43372254","","3962001","2017-04-12 14:20:30","","43372940","2","<logging><elm>","60","2017-04-12 14:49:27","43372940","4","","2688"
"43370772","","1063716","2017-04-12 13:21:40","2017-06-09 07:45:31","43371054","5","<java><object><logging><collections><pretty-print>","38289","2017-04-12 13:31:11","43371054","22","","3157899"
"43359030","","1755242","2017-04-12 02:07:54","","43361740","1","<java><spring><logging><spring-boot><logback>","3130","2017-04-12 06:19:16","43361740","2","","3493036"
"43357685","","170966","2017-04-11 23:12:54","","43373014","1","<java.util.logging><apache-commons-logging>","384","2017-04-12 14:52:51","43373014","1","","2428802"
"43350218","","3007056","2017-04-11 15:27:42","","43350573","1","<javascript><function><logging><hook>","138","2017-04-11 15:42:29","43350573","1","","3308055"
"43347698","","26510","2017-04-11 13:41:01","","43369417","1","<security><logging>","358","2017-04-12 12:22:53","43369417","0","","26510"
"43346755","","3457355","2017-04-11 13:03:41","","43738272","1","<java><logging><ssh><sshj>","3627","2017-05-02 12:46:55","43738272","2","","260885"
"43346029","","6800343","2017-04-11 12:32:34","","43350252","2","<python><logging>","97","2017-04-11 15:28:33","43350252","1","","6085135"
"43342371","","3582770","2017-04-11 09:45:52","","43356271","1","<.net><exception><logging><stack-trace><nlog>","546","2017-04-11 21:11:18","43356271","1","","201303"
"43334799","","2884229","2017-04-11 00:18:36","","43335399","2","<c#><logging><nlog>","861","2017-04-11 01:38:36","43335399","2","","2884229"
"43322092","","1374536","2017-04-10 11:34:34","","43323828","1","<java><logging><spring-boot><java-8>","2423","2017-04-10 12:58:26","43323828","2","","2788"
"43320793","","734289","2017-04-10 10:28:58","","43320856","1","<logging><output><elm>","6939","2017-04-10 10:32:03","43320856","12","","3962001"
"43319107","","4068678","2017-04-10 09:10:24","","43320746","2","<java><json><logging><log4j><log4j2>","1221","2017-04-10 10:26:29","43320746","2","","2320144"
"43313870","","4333609","2017-04-10 01:43:39","","43314496","1","<python><logging>","178","2017-04-10 03:18:02","43314496","1","","47078"
"43301265","","2774483","2017-04-08 23:06:10","","43301872","1","<python><django><logging><celery><python-logging>","5782","2017-04-09 00:43:48","43301872","10","","351575"
"43298265","","4171338","2017-04-08 17:33:42","","43298682","2","<c#><.net><logging><configuration><nlog>","1800","2017-04-08 18:14:33","43298682","1","","201303"
"43290661","","4787269","2017-04-08 05:47:11","","43291151","1","<java><spring><logging><spring-boot>","1045","2017-04-08 06:57:33","43291151","1","","4385895"
"43290131","","5326588","2017-04-08 04:19:30","","43295380","1","<python-2.7><logging><tornado>","494","2017-04-08 14:37:18","43295380","0","","2805033"
"43284004","","1356847","2017-04-07 17:32:24","","43284575","2","<java><eclipse><logging><java.util.logging>","7095","2017-04-07 18:09:18","43284575","2","user7605325",""
"43277281","","2708973","2017-04-07 11:44:02","","68956108","2","<spring><logging><spring-boot><jdbi>","4678","2021-08-27 15:39:01","68956108","4","","1815284"
"43273386","","812272","2017-04-07 08:32:14","","43288650","1","<java><logging><code-coverage><log4j2><apache-commons-logging>","822","2017-04-07 23:52:11","43288650","1","","3284624"
"43271184","","7418630","2017-04-07 06:33:10","","43272941","2","<nginx><logging>","1468","2017-04-07 08:08:26","43272941","2","","1016033"
"43259076","","3152645","2017-04-06 15:10:40","","43267715","1","<java><logging><slf4j><log4j2><tostring>","4200","2017-04-07 00:12:45","43267715","7","","1446916"
"43257290","","7417935","2017-04-06 13:53:37","","43266399","1","<visual-studio><logging><console><asp.net-core-mvc>","99","2017-04-06 21:54:56","43266399","1","","1344229"
"43253891","","5789561","2017-04-06 11:29:05","","43280288","1","<asp.net-mvc><iis><logging>","63","2017-04-07 14:11:36","43280288","0","","5789561"
"43253887","","2502731","2017-04-06 11:28:59","","53197718","4","<laravel><logging>","4007","2018-11-07 20:59:22","53197718","1","","1267408"
"43252803","","5903248","2017-04-06 10:40:35","","43254831","1","<logging><docker><alpine-linux>","2731","2017-04-06 12:09:01","43254831","4","","736221"
"43251722","","424003","2017-04-06 09:55:30","","43283296","1","<logging><asterisk><sip><phone-call>","1921","2017-04-07 16:45:44","43283296","1","","3788685"
"43251355","","4919492","2017-04-06 09:39:25","","43251887","1","<node.js><logging><botframework>","33","2017-04-06 10:02:22","43251887","2","","4919492"
"43241812","","4021742","2017-04-05 21:18:59","","43244512","1","<vba><excel><logging><append>","2734","2017-04-06 02:11:46","43244512","2","","3119180"
"43240452","","2148847","2017-04-05 19:53:58","","43256268","1","<logging><gulp>","837","2017-04-06 13:12:41","43256268","0","","5601169"
"43239324","","3914509","2017-04-05 18:49:57","","43239568","1","<ruby-on-rails><ruby-on-rails-4><logging><rake-task>","1738","2017-04-05 19:02:42","43239568","2","","6780663"
"43237958","","1743239","2017-04-05 17:33:11","","43238540","2","<java><maven><logging><log4j><slf4j>","3803","2017-04-05 18:04:52","43238540","1","","270371"
"43234879","","1311339","2017-04-05 14:59:48","","43244484","1","<c#><azure><logging><dll><azure-storage>","156","2017-04-06 02:09:07","43244484","1","","7597097"
"43230549","","5467666","2017-04-05 11:58:54","","43231786","1","<spring><logging><soap>","318","2017-04-05 12:51:59","43231786","0","","3498962"
"43228923","","877942","2017-04-05 10:45:00","","43229389","2","<java><logging><logback>","7046","2017-04-05 11:05:35","43229389","4","","7022735"
"43227739","","2747161","2017-04-05 09:53:19","","43228943","1","<symfony><logging><service>","1721","2017-04-05 10:45:49","43228943","2","","633864"
"43225521","","4070452","2017-04-05 08:13:45","","43335990","2","<google-app-engine><logging>","535","2017-04-11 02:53:34","43335990","0","","4070452"
"43216948","","497681","2017-04-04 20:19:36","","43217301","1","<javascript><error-handling><try-catch><stack-trace><error-logging>","38","2017-04-04 20:40:59","43217301","1","","5225503"
"43211049","","7814420","2017-04-04 15:08:38","2017-04-04 15:18:10","43211109","1","<linux><powershell><logging><tail>","10660","2017-04-04 15:11:08","43211109","8","","6067741"
"43209144","","529286","2017-04-04 13:48:39","","43213272","1","<java><logging><log4j><slf4j>","223","2017-04-04 16:53:55","43213272","2","","4021802"
"43208916","","7814420","2017-04-04 13:38:33","","43209968","1","<windows><powershell><logging>","2080","2017-04-04 14:22:14","43209968","0","","5262181"
"43207151","","2546185","2017-04-04 12:22:50","","43925737","1","<logging><clojure><web-deployment><luminus>","145","2017-05-11 21:20:11","43925737","1","","1257410"
"43197281","","5441770","2017-04-04 02:26:18","","43197365","1","<java><asynchronous><logging><customization><log4j2>","1276","2017-04-04 02:39:08","43197365","0","","3284624"
"43190795","","3245762","2017-04-03 17:27:21","","43220846","1","<java><log4j2><java.util.logging>","1100","2017-04-05 02:34:28","43220846","2","","3284624"
"43175920","","2190916","2017-04-03 03:02:31","","43176096","2","<node.js><logging><winston>","15659","2017-04-03 03:28:53","43176096","15","","2058552"
"43167975","","3762628","2017-04-02 11:49:31","","43192282","1","<java><logging><design-patterns><web>","68","2017-04-03 18:58:31","43192282","2","","1237490"
"43164432","","4159455","2017-04-02 03:47:33","","43164750","2","<java><logging><operating-system><system>","1855","2017-04-02 04:51:18","43164750","1","","5889530"
"43162934","","7803141","2017-04-01 23:02:35","","43196737","4","<java><logging><log4j><slf4j><log4j2>","2327","2017-04-04 01:11:07","43196737","0","","7803141"
"43152802","","7268798","2017-04-01 04:22:21","","43186736","1","<spring><spring-mvc><debugging><logging><log4j>","1513","2017-04-03 14:03:13","43186736","1","","1811730"
"43150654","","1125062","2017-03-31 22:38:05","","43150871","1","<python><python-3.x><logging><unicode><special-characters>","2829","2017-03-31 23:09:34","43150871","4","","5987"
"43146977","","1804317","2017-03-31 18:01:36","","43147548","4","<logging><kotlin><kotlin-logging>","14346","2017-03-31 18:39:30","43147548","14","","4874829"
"43144822","","4402916","2017-03-31 15:50:04","","43156042","2","<bash><logging><kubernetes><kubernetes-go-client>","3155","2017-04-01 11:06:25","43156042","49","","4402916"
"43142481","","809092","2017-03-31 13:53:24","","43330705","2","<logging><request><opentsdb>","49","2017-04-10 18:44:19","43330705","0","","800328"
"43140501","","2099187","2017-03-31 12:18:13","","43149576","4","<file><logging><build><webpack><watch>","7273","2017-03-31 20:59:10","43149576","25","","6447491"
"43138343","","7797157","2017-03-31 10:23:48","","43138901","1","<java><eclipse><logging><plugins>","83","2017-03-31 10:53:33","43138901","1","","2670892"
"43136146","","7698079","2017-03-31 08:36:01","","43321051","1","<logging><printing><immediate-window>","118","2017-04-10 10:40:39","43321051","0","","7698079"
"43134563","","5955233","2017-03-31 07:09:24","","43135503","1","<logging><exception><client-side><stackexchange.exceptional>","615","2017-03-31 07:58:23","43135503","3","","5726350"
"43128589","","6158194","2017-03-30 21:22:23","","43132338","1","<java><logging><websphere-liberty>","315","2017-03-31 04:14:03","43132338","2","","496562"
"43128210","","3114742","2017-03-30 20:59:05","","43128610","1","<wcf><logging>","12002","2017-03-30 21:23:38","43128610","5","","10292"
"43125100","","1647656","2017-03-30 17:54:23","","43126658","1","<logging><elastic-stack><systemd><filebeat>","4635","2017-03-30 19:19:37","43126658","2","","254318"
"43109355","","1502378","2017-03-30 05:35:30","","43123658","12","<python><logging><python-logging>","42959","2017-03-30 16:37:57","43123658","72","","118903"
"43104708","","1337338","2017-03-29 21:44:58","","43105603","1","<java><spring><hibernate><logging><log4j>","1508","2017-03-29 22:53:34","43105603","1","","7502221"
"43102455","","7654548","2017-03-29 19:24:30","","43102695","2","<powershell><logging><append>","433","2017-03-29 19:39:18","43102695","1","","4659493"
"43086186","","6582724","2017-03-29 06:42:43","","43110404","1","<java><logging><log4j><slf4j>","327","2017-03-30 06:44:06","43110404","1","","6582724"
"43076869","","7654548","2017-03-28 18:08:09","","43076999","1","<python><powershell><logging><echo><writetofile>","111","2017-03-28 18:15:12","43076999","2","","5039142"
"43072233","","1671641","2017-03-28 14:26:22","","43072469","1","<variables><logging><ssis>","1498","2017-03-28 14:36:32","43072469","1","","6901788"
"43071841","","2519577","2017-03-28 14:08:18","","43450650","1","<logging><logstash><elastic-stack><grok>","1962","2017-04-17 11:33:21","43450650","0","","2519577"
"43071453","user7778121","","2017-03-28 13:51:38","","43075743","1","<c++><logging>","82","2017-03-28 17:07:33","43075743","0","","4476122"
"43070782","","2606671","2017-03-28 13:21:58","","43091443","1","<java><tomcat><logging>","76","2017-03-29 10:50:57","43091443","0","","2606671"
"43068845","","7175708","2017-03-28 11:52:53","","43199673","1","<java><logging><slf4j>","71","2017-04-04 06:20:34","43199673","1","","952511"
"43067830","","7779247","2017-03-28 11:02:29","","43068004","1","<java><spring><logging>","594","2017-03-28 11:10:32","43068004","0","","6587216"
"43063223","","4758320","2017-03-28 07:29:40","","46209116","1","<logging><java-8>","520","2017-09-14 01:28:08","46209116","0","","4282444"
"43062244","","4053000","2017-03-28 06:36:16","","43065435","2","<python><logging>","8676","2017-03-28 09:15:06","43065435","6","","4053000"
"43061148","","377269","2017-03-28 05:19:20","","43062091","1","<logging><log4j2><properties-file>","1082","2017-03-28 06:27:12","43062091","1","","4558565"
"43059568","","5441770","2017-03-28 02:20:06","","43101454","2","<java><xml><asynchronous><logging><log4j2>","3115","2017-03-29 18:32:44","43101454","2","","1446916"
"43055235","","1208191","2017-03-27 19:50:18","","43075618","1","<xcode><logging><autolayout>","87","2017-03-28 17:00:23","43075618","0","","7781256"
"43052277","","3011570","2017-03-27 16:56:29","","43066518","3","<elasticsearch><logging><logstash><kubernetes><filebeat>","6154","2017-03-28 10:02:01","43066518","1","","6120988"
"43051660","","3916584","2017-03-27 16:24:16","","43083792","1","<java><logging><log4j2>","1361","2017-03-29 03:32:01","43083792","0","","4558565"
"43050243","","5220489","2017-03-27 15:16:14","","43059840","1","<java><xml><logging><log4j><log4j2>","4279","2017-03-28 02:50:50","43059840","3","","4558565"
"43046551","","3401710","2017-03-27 12:31:28","","43522864","2","<java><logging><java.util.logging><gigaspaces>","223","2017-04-20 14:47:30","43522864","0","","3401710"
"43031095","","7076502","2017-03-26 16:03:40","","43032257","2","<logging><docker>","11605","2017-03-26 17:38:22","43032257","11","","645002"
"43030816","","2072444","2017-03-26 15:41:10","","43030847","1","<java><spring><logging><spring-boot>","1609","2017-03-26 15:44:37","43030847","1","","575338"
"43028594","","3520698","2017-03-26 12:18:49","","43028825","1","<java><eclipse><logging><log4j><classpath>","6042","2017-03-26 12:39:56","43028825","3","","1271255"
"43004234","","4699289","2017-03-24 16:08:05","","43004422","1","<logging><elixir><phoenix-framework>","2815","2017-03-24 16:17:37","43004422","13","","320615"
"43002893","","1014217","2017-03-24 15:05:00","2017-03-25 00:33:12","43003177","2","<c#><.net><asp.net-mvc><logging><asp.net-web-api>","1254","2017-03-24 15:16:43","43003177","1","","932728"
"43002863","","3535416","2017-03-24 15:03:21","","43005972","1","<.net><logging><console-application><log4net><.net-core>","4557","2017-03-24 17:45:14","43005972","7","","932728"
"43000371","","7073884","2017-03-24 13:10:30","","43000502","1","<python><logging>","3219","2017-03-24 13:16:05","43000502","2","","6760995"
"42997406","","2246024","2017-03-24 10:43:35","","43017019","1","<python><linux><python-2.7><logging><syslog>","427","2017-03-25 13:36:04","43017019","2","","118903"
"42996056","","919222","2017-03-24 09:43:59","","43074980","2","<java><logging><htmlunit><java.util.logging>","1361","2017-03-28 16:28:02","43074980","2","","2428802"
"42990142","","5220489","2017-03-24 02:00:15","","42990304","1","<java><logging><intellij-idea><log4j><log4j2>","1044","2017-03-24 02:20:10","42990304","1","","4558565"
"42988386","","5212544","2017-03-23 22:48:06","","42988558","1","<android><logging>","1308","2017-03-23 23:04:04","42988558","1","","5212544"
"42985947","","423199","2017-03-23 20:04:08","","42986030","1","<android><events><logging>","110","2017-03-23 20:08:28","42986030","1","","115145"
